age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,study_efficiency,risk_score,social_stability,G1^2,G1_G2,G2^2,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,subject_portuguese
18,2,2,2,2,3,0,1,1,0,1,1,1,0,3,3,3,5,5,4,9,10.0,9.0,10,0.5,0.648,3.0,100.0,90.0,81.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
16,4,4,1,3,0,0,1,0,1,0,1,1,0,5,3,2,1,1,5,4,15.0,16.0,16,3.0,0.021333333333333336,5.0,225.0,240.0,256.0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True
18,3,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,1,4,4,8.0,8.0,8,2.0,0.021333333333333336,4.0,64.0,64.0,64.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
17,3,2,1,2,0,0,0,0,1,0,1,1,0,5,3,4,1,3,3,2,17.0,18.0,17,2.0,0.060666666666666674,5.0,289.0,306.0,324.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,2,3,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,3,3,0,10.0,11.0,11,2.0,0.05,5.0,100.0,110.0,121.0,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
18,2,1,4,2,0,1,1,0,1,1,1,1,1,4,3,2,4,5,3,2,9.0,10.0,11,2.0,0.18566666666666667,3.2,81.0,90.0,100.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
17,2,1,2,3,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,15.0,15.0,16,3.0,0.025,2.4000000000000004,225.0,225.0,225.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,4,3,1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,14.0,12.0,12,2.0,0.025,2.4000000000000004,196.0,168.0,144.0,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True
17,2,2,2,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,1,0,12.0,13.0,13,2.0,0.0,4.0,144.0,156.0,169.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
17,4,4,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,0,13.0,13.0,13,2.0,0.05,3.2,169.0,169.0,169.0,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True
16,4,4,1,2,0,0,1,0,1,1,1,1,0,4,2,4,2,4,1,0,13.0,13.0,14,2.0,0.1,4.0,169.0,169.0,169.0,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True
16,1,1,2,2,0,0,1,0,0,1,1,1,0,3,4,2,1,1,5,2,9.0,9.0,9,2.0,0.010666666666666668,3.0,81.0,81.0,81.0,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
16,3,2,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,0,12.0,12.0,12,3.0,0.05,4.0,144.0,144.0,144.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True
17,2,2,1,2,0,0,0,0,1,0,1,1,1,4,4,2,5,5,4,0,16.0,16.0,16,2.0,0.2,3.2,256.0,256.0,256.0,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
16,2,1,1,1,0,0,0,0,0,1,1,1,1,4,5,2,1,1,5,4,9.0,10.0,10,1.0,0.021333333333333336,3.2,81.0,90.0,100.0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
16,4,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,5,0,14.0,13.0,13,2.0,0.025,4.0,196.0,182.0,169.0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
18,2,4,2,2,1,0,1,0,0,1,1,1,0,4,3,3,1,1,3,18,10.0,10.0,10,1.0,0.22933333333333333,4.0,100.0,100.0,100.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
18,2,2,1,2,1,0,1,0,0,0,1,1,1,5,3,1,1,1,5,16,9.0,8.0,10,1.0,0.21866666666666668,4.0,81.0,72.0,64.0,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
18,3,3,2,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,3,14,8.0,7.0,7,0.5,0.20800000000000002,4.0,64.0,56.0,49.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
18,2,2,1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,1,26,7.0,8.0,8,0.5,0.322,3.2,49.0,56.0,64.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True
17,4,4,1,1,0,0,1,0,1,0,1,1,0,4,2,1,1,2,5,6,10.0,8.0,9,1.0,0.057,4.0,100.0,80.0,64.0,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
17,3,2,1,2,0,0,0,0,1,1,1,0,0,5,4,2,1,1,3,4,14.0,14.0,15,2.0,0.021333333333333336,5.0,196.0,196.0,196.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
17,1,1,1,3,0,0,1,0,1,1,1,1,1,4,3,2,1,2,4,10,11.0,10.0,10,3.0,0.07833333333333334,3.2,121.0,110.0,100.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
16,1,2,1,1,0,0,0,0,0,1,0,1,0,5,3,5,1,2,5,4,12.0,11.0,11,1.0,0.04633333333333334,5.0,144.0,132.0,121.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,2,1,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,3,2,13.0,13.0,13,2.0,0.010666666666666668,2.0,169.0,169.0,169.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
17,1,4,4,1,1,0,1,0,0,1,1,1,0,5,5,4,1,1,5,14,9.0,9.0,8,0.5,0.20800000000000002,5.0,81.0,81.0,81.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
18,2,2,1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,2,16,8.0,7.0,8,2.0,0.23533333333333337,5.0,64.0,56.0,49.0,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
17,2,2,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,11.0,9.0,10,0.5,0.176,3.0,121.0,99.0,81.0,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,1,1,2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,3,5,4,15.0,14.0,15,3.0,0.07133333333333333,4.0,225.0,210.0,196.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
17,4,2,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,15.0,14.0,14,2.0,0.021333333333333336,4.0,225.0,210.0,196.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
17,4,3,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,8,15.0,15.0,15,2.0,0.11766666666666668,1.6,225.0,225.0,225.0,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True
17,4,4,2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,4,0,12.0,12.0,12,2.0,0.07500000000000001,3.0,144.0,144.0,144.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
16,4,3,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,7,14.0,14.0,15,1.0,0.037333333333333336,5.0,196.0,196.0,196.0,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
16,4,4,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,4,14.0,15.0,15,1.0,0.04633333333333334,5.0,196.0,210.0,225.0,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
17,4,4,1,2,0,0,1,1,0,1,1,1,1,5,3,1,1,4,5,2,11.0,11.0,12,2.0,0.08566666666666668,4.0,121.0,121.0,121.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
17,1,1,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,13.0,14.0,15,3.0,0.010666666666666668,3.2,169.0,182.0,196.0,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
17,3,3,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,5,10,11.0,11.0,11,3.0,0.12833333333333335,3.2,121.0,121.0,121.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True
17,1,1,1,2,0,1,0,0,0,0,1,0,1,4,3,2,1,1,4,10,10.0,9.0,10,2.0,0.05333333333333334,3.2,100.0,90.0,81.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
18,2,1,2,3,0,0,1,0,0,0,1,1,1,4,4,4,1,1,3,10,12.0,10.0,11,3.0,0.05333333333333334,3.2,144.0,120.0,100.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True
16,2,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,15.0,16.0,16,1.0,0.037333333333333336,4.0,225.0,240.0,256.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,1,1,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,5,4,11.0,10.0,11,2.0,0.04633333333333334,4.0,121.0,110.0,100.0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
17,2,3,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,9.0,12.0,13,1.0,0.010666666666666668,5.0,81.0,108.0,144.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
22,3,1,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,7.0,8.0,5,0.25,0.664,4.0,49.0,56.0,64.0,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True
18,3,3,1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,10.0,9.0,10,2.0,0.09266666666666667,3.2,100.0,90.0,81.0,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
16,0,2,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11.0,12.0,11,1.0,0.1,4.0,121.0,132.0,144.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True
18,3,2,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,7.0,8.0,7,1.0,0.14266666666666666,4.0,49.0,56.0,64.0,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
16,3,3,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,9.0,11.0,10,1.0,0.20466666666666666,5.0,81.0,99.0,121.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True
18,2,1,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7.0,8.0,6,0.3333333333333333,0.413,3.0,49.0,56.0,64.0,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True
16,2,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14.0,13.0,12,1.0,0.060666666666666674,3.0,196.0,182.0,169.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,2,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,12.0,12.0,13,1.0,0.1,4.0,144.0,144.0,144.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,1,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,9.0,10.0,10,0.5,0.15833333333333333,4.0,81.0,90.0,100.0,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True
18,2,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,12.0,12.0,13,2.0,0.060666666666666674,3.2,144.0,144.0,144.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,4,2,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14.0,15.0,17,4.0,0.010666666666666668,4.0,196.0,210.0,225.0,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True
19,2,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,10.0,10.0,11,2.0,0.0,4.0,100.0,100.0,100.0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
18,2,1,3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,5,4,11.0,10.0,11,1.0,0.3046666666666667,4.0,121.0,110.0,100.0,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
17,4,2,1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,5,2,11.0,12.0,14,3.0,0.060666666666666674,4.0,121.0,132.0,144.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
18,1,1,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,11.0,12.0,14,3.0,0.09633333333333335,4.0,121.0,132.0,144.0,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True
18,2,2,1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,5,4,11.0,11.0,13,2.0,0.021333333333333336,3.0,121.0,121.0,121.0,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
19,4,3,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,4,11.0,13.0,14,2.0,0.021333333333333336,4.0,121.0,143.0,169.0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
18,2,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,16.0,16.0,16,2.0,0.035666666666666666,5.0,256.0,256.0,256.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,2,2,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9.0,10.0,10,1.0,0.0,5.0,81.0,90.0,100.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True
17,2,2,1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,10.0,11.0,12,4.0,0.010666666666666668,2.4000000000000004,100.0,110.0,121.0,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
20,2,1,2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,2,8,10.0,12.0,12,2.0,0.06766666666666668,0.8,100.0,120.0,144.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True
18,4,3,1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,2,2,15.0,15.0,15,2.0,0.060666666666666674,2.4000000000000004,225.0,225.0,225.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
18,4,3,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10.0,10.0,11,2.0,0.010666666666666668,4.0,100.0,100.0,100.0,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
18,3,2,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,10.0,11.0,12,3.0,0.010666666666666668,5.0,100.0,110.0,121.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,3,3,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,2,15.0,12.0,13,3.0,0.010666666666666668,3.0,225.0,180.0,144.0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
18,2,2,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,3,0,11.0,12.0,13,3.0,0.0,3.2,121.0,132.0,144.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True
17,2,2,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8.0,8.0,9,1.0,0.11766666666666668,4.0,64.0,64.0,64.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
18,3,4,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,15.0,16.0,16,2.0,0.157,4.0,225.0,240.0,256.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True
17,3,1,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,11.0,11.0,14,2.0,0.125,4.0,121.0,121.0,121.0,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True
18,4,4,2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,4,8,10.0,11.0,12,2.0,0.09266666666666667,4.0,100.0,110.0,121.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True
18,4,2,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,10.0,12.0,14,2.0,0.07133333333333333,4.0,100.0,120.0,144.0,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True
18,2,1,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,12,8.0,9.0,10,2.0,0.089,3.2,64.0,72.0,81.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
19,3,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,16,11.0,12.0,12,2.0,0.18533333333333335,4.0,121.0,132.0,144.0,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True
18,2,3,1,4,0,0,1,0,1,1,1,1,1,4,5,5,1,3,2,10,16.0,16.0,16,4.0,0.10333333333333333,3.2,256.0,256.0,256.0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
18,1,1,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,13.0,13.0,13,2.0,0.010666666666666668,4.0,169.0,169.0,169.0,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,1,2,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,16.0,17.0,18,2.0,0.060666666666666674,2.4000000000000004,256.0,272.0,289.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
18,2,1,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,1,8,14.0,14.0,15,2.0,0.06766666666666668,3.2,196.0,196.0,196.0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,2,4,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,1,6,15.0,16.0,16,2.0,0.032,3.2,225.0,240.0,256.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True
17,2,2,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,12.0,12.0,12,2.0,0.10700000000000001,3.2,144.0,144.0,144.0,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
18,3,2,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,12.0,9.0,10,2.0,0.08000000000000002,3.2,144.0,108.0,81.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True
18,4,4,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11.0,12.0,12,1.0,0.10700000000000001,3.0,121.0,132.0,144.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True
18,4,4,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,2,14.0,12.0,13,1.0,0.144,1.6,196.0,168.0,144.0,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True
17,2,2,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,13.0,15.0,15,3.0,0.04266666666666667,3.2,169.0,195.0,225.0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
19,3,2,1,2,1,1,1,0,0,1,0,1,0,3,3,3,4,3,3,0,9.0,8.0,10,1.0,0.2583333333333333,3.0,81.0,72.0,64.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
18,4,3,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,10.0,10.0,10,1.0,0.025,4.0,100.0,100.0,100.0,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
18,1,2,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10.0,10.0,11,1.0,0.15333333333333335,3.0,100.0,100.0,100.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True
17,4,1,2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,5,22,11.0,11.0,10,1.0,0.21733333333333335,3.2,121.0,121.0,121.0,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
17,3,2,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,18,13.0,13.0,13,1.0,0.221,4.0,169.0,169.0,169.0,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True
18,1,1,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17.0,17.0,18,4.0,0.010666666666666668,5.0,289.0,289.0,289.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True
18,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,12.0,13.0,13,2.0,0.0,5.0,144.0,156.0,169.0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,2,2,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,12.0,12.0,14,2.0,0.089,5.0,144.0,144.0,144.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
18,2,1,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12.0,13.0,14,2.0,0.05333333333333334,3.2,144.0,156.0,169.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
17,1,1,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12.0,12.0,12,2.0,0.025,4.0,144.0,144.0,144.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
18,2,2,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,18.0,18.0,18,3.0,0.025,4.0,324.0,324.0,324.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
17,1,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13.0,13.0,14,3.0,0.0,4.0,169.0,169.0,169.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True
18,2,1,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14.0,15.0,15,3.0,0.05,4.0,196.0,210.0,225.0,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True
18,4,4,1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,2,0,17.0,17.0,17,2.0,0.0,5.0,289.0,289.0,289.0,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True
18,4,2,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15.0,16.0,16,2.0,0.08566666666666668,3.2,225.0,240.0,256.0,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True
17,4,3,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17.0,18.0,18,3.0,0.025,4.0,289.0,306.0,324.0,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True
17,3,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,18.0,19.0,19,4.0,0.0,3.0,324.0,342.0,361.0,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True
18,3,2,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14.0,15.0,15,3.0,0.0,5.0,196.0,210.0,225.0,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True
17,3,3,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14.0,15.0,15,1.0,0.05,4.0,196.0,210.0,225.0,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True
